qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1_ms,q2_ms,q3_ms,race_name,year,round,circuitId,era,full_name,nationality,constructor_name,circuit_name,country,positionOrder,points,grid,dnf,grid_vs_finish,best_qual_ms,q1_vs_team_avg_ms,reached_q2,reached_q3
723,52,8,6,6,3,1:13.016,1:12.161,1:12.322,73016.0,72161.0,72322.0,Brazilian Grand Prix,2007,17,18,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,Ferrari,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,1,10.0,3,False,2.0,72322.0,356.5,1,1
724,52,4,1,1,4,1:12.895,1:12.637,1:12.356,72895.0,72637.0,72356.0,Brazilian Grand Prix,2007,17,18,V8,Fernando Alonso,Spanish,McLaren,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,3,6.0,4,False,1.0,72356.0,-69.0,1,1
725,52,17,9,15,5,1:13.081,1:12.683,1:12.928,73081.0,72683.0,72928.0,Brazilian Grand Prix,2007,17,18,V8,Mark Webber,Australian,Red Bull,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,20,0.0,5,True,-15.0,72928.0,-91.5,1,1
726,52,2,2,9,6,1:13.472,1:12.888,1:13.081,73472.0,72888.0,73081.0,Brazilian Grand Prix,2007,17,18,V8,Nick Heidfeld,German,BMW Sauber,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,6,3.0,6,False,0.0,73081.0,193.5,1,1
727,52,9,2,10,7,1:13.085,1:12.641,1:13.129,73085.00000000001,72641.0,73129.0,Brazilian Grand Prix,2007,17,18,V8,Robert Kubica,Polish,BMW Sauber,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,5,4.0,7,False,2.0,73129.0,-193.49999999998545,1,1
728,52,15,7,12,8,1:13.470,1:12.832,1:13.195,73470.0,72832.0,73195.0,Brazilian Grand Prix,2007,17,18,V8,Jarno Trulli,Italian,Toyota,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,8,1.0,8,False,0.0,73195.0,-148.5,1,1
729,52,14,9,14,9,1:13.264,1:12.846,1:13.272,73264.0,72846.0,73272.0,Brazilian Grand Prix,2007,17,18,V8,David Coulthard,British,Red Bull,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,9,0.0,9,False,0.0,73272.0,91.5,1,1
730,52,3,3,16,10,1:13.707,1:12.752,1:13.477,73707.0,72752.0,73477.0,Brazilian Grand Prix,2007,17,18,V8,Nico Rosberg,German,Williams,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,4,5.0,10,False,6.0,73477.0,-355.0,1,1
731,52,22,11,8,11,1:13.661,1:12.932,,73661.0,72932.0,,Brazilian Grand Prix,2007,17,18,V8,Rubens Barrichello,Brazilian,Honda,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,16,0.0,11,True,-5.0,72932.0,-196.5,1,0
732,52,21,4,3,12,1:13.482,1:12.968,,73482.0,72968.0,,Brazilian Grand Prix,2007,17,18,V8,Giancarlo Fisichella,Italian,Renault,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,22,0.0,12,True,-10.0,72968.0,-298.0,1,0
733,52,20,5,19,13,1:13.853,1:13.058,,73853.0,73058.0,,Brazilian Grand Prix,2007,17,18,V8,Sebastian Vettel,German,Toro Rosso,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,18,0.0,13,True,-5.0,73058.0,123.0,1,0
734,52,24,5,18,14,1:13.607,1:13.251,,73607.0,73251.0,,Brazilian Grand Prix,2007,17,18,V8,Vitantonio Liuzzi,Italian,Toro Rosso,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,13,0.0,14,False,1.0,73251.0,-123.0,1,0
735,52,23,7,11,15,1:13.767,1:13.315,,73767.0,73315.0,,Brazilian Grand Prix,2007,17,18,V8,Ralf Schumacher,German,Toyota,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,11,0.0,15,False,4.0,73315.0,148.5,1,0
736,52,18,11,7,16,1:14.054,1:13.469,,74054.0,73469.0,,Brazilian Grand Prix,2007,17,18,V8,Jenson Button,British,Honda,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,19,0.0,16,True,-3.0,73469.0,196.5,1,0
737,52,5,4,4,17,1:14.078,,,74078.0,,,Brazilian Grand Prix,2007,17,18,V8,Heikki Kovalainen,Finnish,Renault,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,17,0.0,17,True,0.0,74078.0,298.0,0,0
738,52,11,8,22,18,1:14.098,,,74098.0,,,Brazilian Grand Prix,2007,17,18,V8,Takuma Sato,Japanese,Super Aguri,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,12,0.0,18,False,6.0,74098.0,-249.0,0,0
739,52,6,3,17,19,1:14.417,,,74417.0,,,Brazilian Grand Prix,2007,17,18,V8,Kazuki Nakajima,Japanese,Williams,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,10,0.0,19,False,9.0,74417.0,355.0,0,0
740,52,19,8,23,20,1:14.596,,,74596.0,,,Brazilian Grand Prix,2007,17,18,V8,Anthony Davidson,British,Super Aguri,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,14,0.0,20,False,6.0,74596.0,249.0,0,0
741,52,16,12,20,21,1:15.217,,,75217.0,,,Brazilian Grand Prix,2007,17,18,V8,Adrian Sutil,German,Spyker,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,15,0.0,21,True,6.0,75217.0,-135.0,0,0
742,52,29,12,21,22,1:15.487,,,75487.0,,,Brazilian Grand Prix,2007,17,18,V8,Sakon Yamamoto,Japanese,Spyker,AutÃ_dromo JosÃÂ© Carlos Pace,Brazil,21,0.0,22,True,1.0,75487.0,135.0,0,0
743,53,30,6,5,1,1:33.310,1:32.025,1:31.431,93310.0,92025.0,91431.0,Bahrain Grand Prix,2006,1,3,V8,Michael Schumacher,German,Ferrari,Bahrain International Circuit,Bahrain,2,8.0,1,False,-1.0,91431.0,-134.5,1,1
744,53,13,6,6,2,1:33.579,1:32.014,1:31.478,93579.00000000001,92014.00000000001,91478.00000000001,Bahrain Grand Prix,2006,1,3,V8,Felipe Massa,Brazilian,Ferrari,Bahrain International Circuit,Bahrain,9,0.0,2,False,-7.0,91478.00000000001,134.50000000001455,1,1
745,53,18,11,12,3,1:32.603,1:32.025,1:31.549,92603.00000000001,92025.0,91549.0,Bahrain Grand Prix,2006,1,3,V8,Jenson Button,British,Honda,Bahrain International Circuit,Bahrain,4,5.0,3,False,-1.0,91549.0,-659.4999999999854,1,1
746,53,4,4,1,4,1:32.433,1:31.215,1:31.702,92433.0,91215.0,91702.0,Bahrain Grand Prix,2006,1,3,V8,Fernando Alonso,Spanish,Renault,Bahrain International Circuit,Bahrain,1,10.0,4,False,3.0,91702.0,-250.5,1,1
747,53,31,1,4,5,1:33.233,1:31.487,1:32.164,93233.0,91487.0,92164.0,Bahrain Grand Prix,2006,1,3,V8,Juan Pablo Montoya,Colombian,McLaren,Bahrain International Circuit,Bahrain,5,4.0,5,False,0.0,92164.0,0.0,1,1
748,53,22,11,11,6,1:33.922,1:32.322,1:32.579,93922.0,92322.0,92579.00000000001,Bahrain Grand Prix,2006,1,3,V8,Rubens Barrichello,Brazilian,Honda,Bahrain International Circuit,Bahrain,15,0.0,6,False,-9.0,92579.00000000001,659.5,1,1
749,53,17,3,9,7,1:33.454,1:32.309,1:33.006,93454.00000000001,92309.0,93006.0,Bahrain Grand Prix,2006,1,3,V8,Mark Webber,Australian,Williams,Bahrain International Circuit,Bahrain,6,3.0,7,False,1.0,93006.0,254.50000000001455,1,1
750,53,32,9,15,8,1:34.308,1:32.106,1:33.112,94308.0,92106.0,93112.0,Bahrain Grand Prix,2006,1,3,V8,Christian Klien,Austrian,Red Bull,Bahrain International Circuit,Bahrain,8,1.0,8,False,0.0,93112.0,315.0,1,1
751,53,21,4,2,9,1:32.934,1:31.831,1:33.496,92934.0,91831.0,93496.00000000001,Bahrain Grand Prix,2006,1,3,V8,Giancarlo Fisichella,Italian,Renault,Bahrain International Circuit,Bahrain,21,0.0,9,True,-12.0,93496.00000000001,250.5,1,1
752,53,2,2,16,10,1:33.374,1:31.958,1:33.926,93374.0,91958.0,93926.0,Bahrain Grand Prix,2006,1,3,V8,Nick Heidfeld,German,BMW Sauber,Bahrain International Circuit,Bahrain,12,0.0,10,False,-2.0,93926.0,-254.0,1,1
753,53,35,2,17,11,1:33.882,1:32.456,,93882.0,92456.0,,Bahrain Grand Prix,2006,1,3,V8,Jacques Villeneuve,Canadian,BMW Sauber,Bahrain International Circuit,Bahrain,20,0.0,11,True,-9.0,92456.0,254.0,1,0
754,53,3,3,10,12,1:32.945,1:32.620,,92945.0,92620.0,,Bahrain Grand Prix,2006,1,3,V8,Nico Rosberg,German,Williams,Bahrain International Circuit,Bahrain,7,2.0,12,False,5.0,92620.0,-254.5,1,0
755,53,14,9,14,13,1:33.678,1:32.850,,93678.0,92850.0,,Bahrain Grand Prix,2006,1,3,V8,David Coulthard,British,Red Bull,Bahrain International Circuit,Bahrain,10,0.0,13,False,3.0,92850.0,-315.0,1,0
756,53,15,7,8,14,1:33.987,1:33.066,,93987.0,93066.0,,Bahrain Grand Prix,2006,1,3,V8,Jarno Trulli,Italian,Toyota,Bahrain International Circuit,Bahrain,16,0.0,14,False,-2.0,93066.0,-357.5,1,0
757,53,24,5,20,15,1:34.439,1:33.416,,94439.0,93416.0,,Bahrain Grand Prix,2006,1,3,V8,Vitantonio Liuzzi,Italian,Toro Rosso,Bahrain International Circuit,Bahrain,11,0.0,15,False,4.0,93416.0,222.0,1,0
758,53,26,5,21,16,1:33.995,1:34.606,,93995.0,94606.0,,Bahrain Grand Prix,2006,1,3,V8,Scott Speed,American,Toro Rosso,Bahrain International Circuit,Bahrain,13,0.0,16,False,3.0,94606.0,-222.0,1,0
759,53,23,7,7,17,1:34.702,,,94702.0,,,Bahrain Grand Prix,2006,1,3,V8,Ralf Schumacher,German,Toyota,Bahrain International Circuit,Bahrain,14,0.0,17,False,3.0,94702.0,357.5,0,0
760,53,27,13,19,18,1:35.724,,,95723.99999999999,,,Bahrain Grand Prix,2006,1,3,V8,Christijan Albers,Dutch,MF1,Bahrain International Circuit,Bahrain,22,0.0,18,True,-4.0,95723.99999999999,-88.00000000001455,0,0
761,53,33,13,18,19,1:35.900,,,95900.0,,,Bahrain Grand Prix,2006,1,3,V8,Tiago Monteiro,Portuguese,MF1,Bahrain International Circuit,Bahrain,17,0.0,19,False,2.0,95900.0,88.0,0,0
762,53,11,8,22,20,1:37.411,,,97411.0,,,Bahrain Grand Prix,2006,1,3,V8,Takuma Sato,Japanese,Super Aguri,Bahrain International Circuit,Bahrain,18,0.0,20,False,2.0,97411.0,-1429.5,0,0
763,53,34,8,23,21,1:40.270,,,100270.00000000001,,,Bahrain Grand Prix,2006,1,3,V8,Yuji Ide,Japanese,Super Aguri,Bahrain International Circuit,Bahrain,19,0.0,21,True,2.0,100270.00000000001,1429.5000000000146,0,0
764,53,8,1,3,22,,,,,,,Bahrain Grand Prix,2006,1,3,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,McLaren,Bahrain International Circuit,Bahrain,3,6.0,22,False,19.0,,,0,0
765,54,21,4,2,1,1:35.488,1:33.623,1:33.840,95488.0,93622.99999999999,93840.0,Malaysian Grand Prix,2006,2,2,V8,Giancarlo Fisichella,Italian,Renault,Sepang International Circuit,Malaysia,1,10.0,1,False,0.0,93840.0,-13.0,1,1
766,54,18,11,12,2,1:35.023,1:33.527,1:33.986,95023.0,93527.0,93985.99999999999,Malaysian Grand Prix,2006,2,2,V8,Jenson Button,British,Honda,Sepang International Circuit,Malaysia,3,6.0,2,False,-1.0,93985.99999999999,-251.5,1,1
767,54,3,3,10,3,1:35.105,1:34.563,1:34.626,95104.99999999999,94563.0,94626.0,Malaysian Grand Prix,2006,2,2,V8,Nico Rosberg,German,Williams,Sepang International Circuit,Malaysia,21,0.0,3,True,-18.0,94626.0,-73.50000000001455,1,1
768,54,30,6,5,4,1:35.810,1:34.574,1:34.668,95810.0,94574.0,94668.0,Malaysian Grand Prix,2006,2,2,V8,Michael Schumacher,German,Ferrari,Sepang International Circuit,Malaysia,6,3.0,14,False,8.0,94668.0,359.5,1,1
769,54,17,3,9,5,1:35.252,1:34.279,1:34.672,95252.00000000001,94279.0,94672.0,Malaysian Grand Prix,2006,2,2,V8,Mark Webber,Australian,Williams,Sepang International Circuit,Malaysia,19,0.0,4,True,-15.0,94672.0,73.50000000001455,1,1
770,54,31,1,4,6,1:34.536,1:34.568,1:34.916,94536.0,94568.0,94916.0,Malaysian Grand Prix,2006,2,2,V8,Juan Pablo Montoya,Colombian,McLaren,Sepang International Circuit,Malaysia,4,5.0,5,False,1.0,94916.0,-65.5,1,1
771,54,8,1,3,7,1:34.667,1:34.351,1:34.983,94667.0,94351.0,94983.0,Malaysian Grand Prix,2006,2,2,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,McLaren,Sepang International Circuit,Malaysia,22,0.0,6,True,-16.0,94983.0,65.5,1,1
772,54,4,4,1,8,1:35.514,1:33.997,1:35.747,95514.00000000001,93997.0,95747.0,Malaysian Grand Prix,2006,2,2,V8,Fernando Alonso,Spanish,Renault,Sepang International Circuit,Malaysia,2,8.0,7,False,5.0,95747.0,13.000000000014552,1,1
773,54,32,9,15,9,1:35.171,1:34.537,1:38.715,95170.99999999999,94537.0,98715.0,Malaysian Grand Prix,2006,2,2,V8,Christian Klien,Austrian,Red Bull,Sepang International Circuit,Malaysia,18,0.0,8,True,-10.0,98715.0,165.99999999998545,1,1
774,54,23,7,7,10,1:35.214,1:34.586,,95214.0,94586.0,,Malaysian Grand Prix,2006,2,2,V8,Ralf Schumacher,German,Toyota,Sepang International Circuit,Malaysia,8,1.0,22,False,14.0,94586.0,-151.5,1,0
775,54,14,9,14,11,1:34.839,1:34.614,,94839.0,94614.0,,Malaysian Grand Prix,2006,2,2,V8,David Coulthard,British,Red Bull,Sepang International Circuit,Malaysia,20,0.0,19,True,-1.0,94614.0,-166.0,1,0
776,54,22,11,11,12,1:35.526,1:34.683,,95526.00000000001,94683.0,,Malaysian Grand Prix,2006,2,2,V8,Rubens Barrichello,Brazilian,Honda,Sepang International Circuit,Malaysia,10,0.0,20,False,10.0,94683.0,251.50000000001455,1,0
777,54,15,7,8,13,1:35.517,1:34.702,,95517.0,94702.0,,Malaysian Grand Prix,2006,2,2,V8,Jarno Trulli,Italian,Toyota,Sepang International Circuit,Malaysia,9,0.0,9,False,0.0,94702.0,151.5,1,0
778,54,35,2,17,14,1:35.391,1:34.752,,95390.99999999999,94752.00000000001,,Malaysian Grand Prix,2006,2,2,V8,Jacques Villeneuve,Canadian,BMW Sauber,Sepang International Circuit,Malaysia,7,2.0,10,False,3.0,94752.00000000001,-98.50000000001455,1,0
779,54,2,2,16,15,1:35.588,1:34.783,,95588.0,94783.0,,Malaysian Grand Prix,2006,2,2,V8,Nick Heidfeld,German,BMW Sauber,Sepang International Circuit,Malaysia,15,0.0,11,True,-4.0,94783.0,98.5,1,0
780,54,13,6,6,16,1:35.091,,,95091.00000000001,,,Malaysian Grand Prix,2006,2,2,V8,Felipe Massa,Brazilian,Ferrari,Sepang International Circuit,Malaysia,5,4.0,21,False,16.0,95091.00000000001,-359.49999999998545,0,0
781,54,26,5,21,17,1:36.297,,,96297.0,,,Malaysian Grand Prix,2006,2,2,V8,Scott Speed,American,Toro Rosso,Sepang International Circuit,Malaysia,16,0.0,12,True,-4.0,96297.0,-142.0,0,0
782,54,24,5,20,18,1:36.581,,,96581.0,,,Malaysian Grand Prix,2006,2,2,V8,Vitantonio Liuzzi,Italian,Toro Rosso,Sepang International Circuit,Malaysia,11,0.0,13,False,2.0,96581.0,142.0,0,0
783,54,27,13,19,19,1:37.426,,,97426.0,,,Malaysian Grand Prix,2006,2,2,V8,Christijan Albers,Dutch,MF1,Sepang International Circuit,Malaysia,12,0.0,15,False,3.0,97426.0,-196.5,0,0
784,54,33,13,18,20,1:37.819,,,97819.0,,,Malaysian Grand Prix,2006,2,2,V8,Tiago Monteiro,Portuguese,MF1,Sepang International Circuit,Malaysia,13,0.0,16,False,3.0,97819.0,196.5,0,0
785,54,11,8,22,21,1:39.011,,,99011.0,,,Malaysian Grand Prix,2006,2,2,V8,Takuma Sato,Japanese,Super Aguri,Sepang International Circuit,Malaysia,14,0.0,17,False,3.0,99011.0,-854.5,0,0
786,54,34,8,23,22,1:40.720,,,100720.0,,,Malaysian Grand Prix,2006,2,2,V8,Yuji Ide,Japanese,Super Aguri,Sepang International Circuit,Malaysia,17,0.0,18,True,1.0,100720.0,854.5,0,0
787,55,18,11,12,1,1:28.081,1:26.337,1:25.229,88081.0,86337.0,85229.0,Australian Grand Prix,2006,3,1,V8,Jenson Button,British,Honda,Albert Park Grand Prix Circuit,Australia,10,0.0,1,False,-9.0,85229.0,-931.0,1,1
788,55,21,4,2,2,1:27.765,1:26.196,1:25.635,87765.0,86196.0,85635.0,Australian Grand Prix,2006,3,1,V8,Giancarlo Fisichella,Italian,Renault,Albert Park Grand Prix Circuit,Australia,5,4.0,2,False,-3.0,85635.0,-402.0,1,1
789,55,4,4,1,3,1:28.569,1:25.729,1:25.778,88569.0,85729.0,85777.99999999999,Australian Grand Prix,2006,3,1,V8,Fernando Alonso,Spanish,Renault,Albert Park Grand Prix Circuit,Australia,1,10.0,3,False,2.0,85777.99999999999,402.0,1,1
790,55,8,1,3,4,1:27.193,1:26.161,1:25.822,87193.0,86161.0,85822.0,Australian Grand Prix,2006,3,1,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,McLaren,Albert Park Grand Prix Circuit,Australia,2,8.0,4,False,2.0,85822.0,57.0,1,1
791,55,31,1,4,5,1:27.079,1:25.902,1:25.976,87079.00000000001,85902.0,85976.0,Australian Grand Prix,2006,3,1,V8,Juan Pablo Montoya,Colombian,McLaren,Albert Park Grand Prix Circuit,Australia,14,0.0,5,True,-9.0,85976.0,-56.99999999998545,1,1
792,55,23,7,7,6,1:28.007,1:26.596,1:26.612,88007.0,86596.0,86612.0,Australian Grand Prix,2006,3,1,V8,Ralf Schumacher,German,Toyota,Albert Park Grand Prix Circuit,Australia,3,6.0,6,False,3.0,86612.0,129.5,1,1
793,55,17,3,9,7,1:27.669,1:26.075,1:26.937,87669.0,86075.0,86937.0,Australian Grand Prix,2006,3,1,V8,Mark Webber,Australian,Williams,Albert Park Grand Prix Circuit,Australia,18,0.0,7,True,-11.0,86937.0,-341.0,1,1
794,55,2,2,16,8,1:27.796,1:26.014,1:27.579,87795.99999999999,86014.0,87579.00000000001,Australian Grand Prix,2006,3,1,V8,Nick Heidfeld,German,BMW Sauber,Albert Park Grand Prix Circuit,Australia,4,5.0,8,False,4.0,87579.00000000001,-332.00000000001455,1,1
795,55,35,2,17,9,1:28.460,1:26.714,1:29.239,88460.00000000001,86714.0,89239.0,Australian Grand Prix,2006,3,1,V8,Jacques Villeneuve,Canadian,BMW Sauber,Albert Park Grand Prix Circuit,Australia,6,3.0,19,False,13.0,89239.0,332.00000000001455,1,1
796,55,15,7,8,10,1:27.748,1:26.327,,87748.0,86327.0,,Australian Grand Prix,2006,3,1,V8,Jarno Trulli,Italian,Toyota,Albert Park Grand Prix Circuit,Australia,20,0.0,9,True,-11.0,86327.0,-129.5,1,0
797,55,30,6,5,11,1:28.228,1:26.718,,88228.00000000001,86718.0,,Australian Grand Prix,2006,3,1,V8,Michael Schumacher,German,Ferrari,Albert Park Grand Prix Circuit,Australia,17,0.0,10,True,-7.0,86718.0,-319.99999999998545,1,0
798,55,14,9,14,12,1:28.408,1:27.023,,88408.0,87023.0,,Australian Grand Prix,2006,3,1,V8,David Coulthard,British,Red Bull,Albert Park Grand Prix Circuit,Australia,8,1.0,11,False,3.0,87023.0,-174.5,1,0
799,55,24,5,20,13,1:28.999,1:27.219,,88999.0,87219.0,,Australian Grand Prix,2006,3,1,V8,Vitantonio Liuzzi,Italian,Toro Rosso,Albert Park Grand Prix Circuit,Australia,16,0.0,12,True,-4.0,87219.0,-713.5,1,0
800,55,32,9,15,14,1:28.757,1:27.591,,88757.0,87591.00000000001,,Australian Grand Prix,2006,3,1,V8,Christian Klien,Austrian,Red Bull,Albert Park Grand Prix Circuit,Australia,19,0.0,13,True,-6.0,87591.00000000001,174.5,1,0
801,55,3,3,10,15,1:28.351,1:29.422,,88351.0,89422.0,,Australian Grand Prix,2006,3,1,V8,Nico Rosberg,German,Williams,Albert Park Grand Prix Circuit,Australia,21,0.0,14,True,-7.0,89422.0,341.0,1,0
802,55,13,6,6,16,1:28.868,,,88868.0,,,Australian Grand Prix,2006,3,1,V8,Felipe Massa,Brazilian,Ferrari,Albert Park Grand Prix Circuit,Australia,22,0.0,15,True,-7.0,88868.0,320.0,0,0
803,55,22,11,11,17,1:29.943,,,89943.0,,,Australian Grand Prix,2006,3,1,V8,Rubens Barrichello,Brazilian,Honda,Albert Park Grand Prix Circuit,Australia,7,2.0,16,False,9.0,89943.0,931.0,0,0
804,55,27,13,19,18,1:30.226,,,90226.0,,,Australian Grand Prix,2006,3,1,V8,Christijan Albers,Dutch,MF1,Albert Park Grand Prix Circuit,Australia,11,0.0,17,False,6.0,90226.0,-241.5,0,0
805,55,26,5,21,19,1:30.426,,,90426.0,,,Australian Grand Prix,2006,3,1,V8,Scott Speed,American,Toro Rosso,Albert Park Grand Prix Circuit,Australia,9,0.0,18,False,9.0,90426.0,713.5,0,0
806,55,33,13,18,20,1:30.709,,,90709.0,,,Australian Grand Prix,2006,3,1,V8,Tiago Monteiro,Portuguese,MF1,Albert Park Grand Prix Circuit,Australia,15,0.0,20,True,5.0,90709.0,241.5,0,0
807,55,11,8,22,21,1:32.279,,,92279.0,,,Australian Grand Prix,2006,3,1,V8,Takuma Sato,Japanese,Super Aguri,Albert Park Grand Prix Circuit,Australia,12,0.0,21,False,9.0,92279.0,-1942.5,0,0
808,55,34,8,23,22,1:36.164,,,96164.0,,,Australian Grand Prix,2006,3,1,V8,Yuji Ide,Japanese,Super Aguri,Albert Park Grand Prix Circuit,Australia,13,0.0,22,False,9.0,96164.0,1942.5,0,0
809,56,30,6,5,1,1:24.598,1:22.579,1:22.795,84598.0,82579.00000000001,82795.0,San Marino Grand Prix,2006,4,21,V8,Michael Schumacher,German,Ferrari,Autodromo Enzo e Dino Ferrari,Italy,1,10.0,1,False,0.0,82795.0,-143.0,1,1
810,56,18,11,12,2,1:24.480,1:23.749,1:22.988,84480.0,83749.0,82988.0,San Marino Grand Prix,2006,4,21,V8,Jenson Button,British,Honda,Autodromo Enzo e Dino Ferrari,Italy,7,2.0,2,False,-5.0,82988.0,-123.5,1,1
811,56,22,11,11,3,1:24.727,1:23.760,1:23.242,84727.0,83760.0,83242.0,San Marino Grand Prix,2006,4,21,V8,Rubens Barrichello,Brazilian,Honda,Autodromo Enzo e Dino Ferrari,Italy,10,0.0,3,False,-7.0,83242.0,123.5,1,1
812,56,13,6,6,4,1:24.884,1:23.595,1:23.702,84884.0,83595.0,83702.0,San Marino Grand Prix,2006,4,21,V8,Felipe Massa,Brazilian,Ferrari,Autodromo Enzo e Dino Ferrari,Italy,4,5.0,4,False,0.0,83702.0,143.0,1,1
813,56,4,4,1,5,1:23.536,1:23.743,1:23.709,83536.0,83743.0,83709.0,San Marino Grand Prix,2006,4,21,V8,Fernando Alonso,Spanish,Renault,Autodromo Enzo e Dino Ferrari,Italy,2,8.0,5,False,3.0,83709.0,-449.0,1,1
814,56,23,7,7,6,1:24.370,1:23.565,1:23.772,84370.0,83565.0,83771.99999999999,San Marino Grand Prix,2006,4,21,V8,Ralf Schumacher,German,Toyota,Autodromo Enzo e Dino Ferrari,Italy,9,0.0,6,False,-3.0,83771.99999999999,-38.0,1,1
815,56,31,1,4,7,1:24.960,1:23.760,1:24.021,84960.00000000001,83760.0,84021.0,San Marino Grand Prix,2006,4,21,V8,Juan Pablo Montoya,Colombian,McLaren,Autodromo Enzo e Dino Ferrari,Italy,3,6.0,7,False,4.0,84021.0,350.50000000001455,1,1
816,56,8,1,3,8,1:24.259,1:23.190,1:24.158,84259.0,83190.0,84158.0,San Marino Grand Prix,2006,4,21,V8,Kimi RÃ_ikkÃÂ¦nen,Finnish,McLaren,Autodromo Enzo e Dino Ferrari,Italy,5,4.0,8,False,3.0,84158.0,-350.5,1,1
817,56,15,7,8,9,1:24.446,1:23.727,1:24.172,84446.0,83727.0,84172.0,San Marino Grand Prix,2006,4,21,V8,Jarno Trulli,Italian,Toyota,Autodromo Enzo e Dino Ferrari,Italy,21,0.0,9,True,-12.0,84172.0,38.0,1,1
818,56,17,3,9,10,1:24.992,1:23.718,1:24.795,84992.0,83718.0,84795.0,San Marino Grand Prix,2006,4,21,V8,Mark Webber,Australian,Williams,Autodromo Enzo e Dino Ferrari,Italy,6,3.0,10,False,4.0,84795.0,248.5,1,1
819,56,21,4,2,11,1:24.434,1:23.771,,84434.0,83771.0,,San Marino Grand Prix,2006,4,21,V8,Giancarlo Fisichella,Italian,Renault,Autodromo Enzo e Dino Ferrari,Italy,8,1.0,11,False,3.0,83771.0,449.0,1,0
820,56,35,2,17,12,1:25.081,1:23.887,,85081.0,83887.0,,San Marino Grand Prix,2006,4,21,V8,Jacques Villeneuve,Canadian,BMW Sauber,Autodromo Enzo e Dino Ferrari,Italy,12,0.0,12,False,0.0,83887.0,-164.5,1,0
821,56,3,3,10,13,1:24.495,1:23.966,,84495.0,83966.00000000001,,San Marino Grand Prix,2006,4,21,V8,Nico Rosberg,German,Williams,Autodromo Enzo e Dino Ferrari,Italy,11,0.0,13,False,2.0,83966.00000000001,-248.5,1,0
822,56,14,9,14,14,1:24.849,1:24.101,,84849.0,84101.0,,San Marino Grand Prix,2006,4,21,V8,David Coulthard,British,Red Bull,Autodromo Enzo e Dino Ferrari,Italy,17,0.0,14,True,-3.0,84101.0,-280.5,1,0
823,56,2,2,16,15,1:25.410,1:24.129,,85410.0,84129.0,,San Marino Grand Prix,2006,4,21,V8,Nick Heidfeld,German,BMW Sauber,Autodromo Enzo e Dino Ferrari,Italy,13,0.0,15,False,2.0,84129.0,164.5,1,0
824,56,24,5,20,16,1:24.879,1:24.520,,84879.0,84520.0,,San Marino Grand Prix,2006,4,21,V8,Vitantonio Liuzzi,Italian,Toro Rosso,Autodromo Enzo e Dino Ferrari,Italy,14,0.0,16,False,2.0,84520.0,-279.0,1,0
825,56,32,9,15,17,1:25.410,,,85410.0,,,San Marino Grand Prix,2006,4,21,V8,Christian Klien,Austrian,Red Bull,Autodromo Enzo e Dino Ferrari,Italy,19,0.0,17,True,-2.0,85410.0,280.5,0,0
826,56,26,5,21,18,1:25.437,,,85437.0,,,San Marino Grand Prix,2006,4,21,V8,Scott Speed,American,Toro Rosso,Autodromo Enzo e Dino Ferrari,Italy,15,0.0,18,False,3.0,85437.0,279.0,0,0
827,56,33,13,18,19,1:26.820,,,86820.0,,,San Marino Grand Prix,2006,4,21,V8,Tiago Monteiro,Portuguese,MF1,Autodromo Enzo e Dino Ferrari,Italy,16,0.0,19,False,3.0,86820.0,-134.0,0,0
828,56,27,13,19,20,1:27.088,,,87088.0,,,San Marino Grand Prix,2006,4,21,V8,Christijan Albers,Dutch,MF1,Autodromo Enzo e Dino Ferrari,Italy,22,0.0,20,True,-2.0,87088.0,134.0,0,0
829,56,11,8,22,21,1:27.609,,,87609.00000000001,,,San Marino Grand Prix,2006,4,21,V8,Takuma Sato,Japanese,Super Aguri,Autodromo Enzo e Dino Ferrari,Italy,18,0.0,21,True,3.0,87609.00000000001,-836.4999999999854,0,0
